cp_id,reserve,amount,old_payment_date,new_payment_date,old_payment_method,new_payment_method,old_payment_key,new_payment_key,old_source,new_source,clear_payment_client,reason
14869,012992,175.5,2025-07-24,2017-03-12,bank_transfer,unknown,0013964,0013703,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14870,012914,775.58,2025-07-24,2017-03-27,bank_transfer,unknown,0013996,0013736,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14871,012936,250.0,2025-07-24,2017-03-24,bank_transfer,unknown,0013994,0013733,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14872,013026,500.0,2025-07-24,2017-03-29,bank_transfer,unknown,0014004,0013742,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14873,013019,85.0,2025-07-24,2017-03-27,bank_transfer,unknown,0013998,0013737,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14874,013012,50.0,2025-07-24,2017-03-22,bank_transfer,unknown,0013990,0013729,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14875,013013,214.5,2025-07-24,2017-03-23,bank_transfer,unknown,0013991,0013730,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14876,013020,235.89,2025-07-24,2017-03-31,bank_transfer,unknown,0014006,0013744,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14877,012973,1178.19,2025-07-24,2017-03-31,bank_transfer,unknown,0014007,0013745,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14878,012746,800.0,2025-07-24,2017-03-24,bank_transfer,unknown,0013993,0013732,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14879,013033,250.0,2025-07-24,2017-04-06,bank_transfer,unknown,0014021,0013760,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14880,013014,787.5,2025-07-24,2017-03-23,bank_transfer,unknown,0013992,0013731,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14881,013017,205.0,2025-07-24,2017-03-24,bank_transfer,unknown,0013994,0013734,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14882,013017,762.5,2025-07-24,2017-04-03,bank_transfer,unknown,0014010,0013748,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14884,012950,500.0,2025-07-24,2017-02-15,bank_transfer,unknown,0013909,0013649,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14885,013020,175.0,2025-07-24,2017-03-27,bank_transfer,unknown,0014000,0013739,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14886,013007,175.0,2025-07-24,2017-03-31,bank_transfer,unknown,0014005,0013743,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14888,013007,238.44,2025-07-24,2017-05-01,bank_transfer,unknown,0014015,0013753,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14889,012961,85.0,2025-07-24,2017-02-23,bank_transfer,unknown,0013923,0013661,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14890,013022,231.0,2025-07-24,2017-03-28,bank_transfer,unknown,0014001,0013740,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14891,013032,774.0,2025-07-24,2017-04-06,bank_transfer,unknown,0014020,0013758,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14892,012855,336.38,2025-07-24,2017-01-03,bank_transfer,unknown,0013783,0013532,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14893,013031,774.0,2025-07-24,2017-04-06,bank_transfer,unknown,0014020,0013759,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14894,013037,988.78,2025-07-24,2017-04-08,bank_transfer,unknown,0014033,0013768,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14895,013010,774.0,2025-07-24,2017-03-22,bank_transfer,unknown,0013988,0013726,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14896,012941,300.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014013,0013751,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14897,012995,204.5,2025-07-24,2017-03-13,bank_transfer,unknown,0014002,0013705,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14898,012973,220.5,2025-07-24,2017-04-01,bank_transfer,unknown,0014008,0013746,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14900,012991,300.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014012,0013750,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14902,012998,250.0,2025-07-24,2017-03-27,bank_transfer,unknown,0013995,0013735,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14904,012986,234.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013961,0013700,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14905,012980,300.0,2025-07-24,2017-04-06,bank_transfer,unknown,0014022,0013761,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14906,012977,922.69,2025-07-24,2017-03-15,bank_transfer,unknown,0013972,0013711,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14907,012999,400.0,2025-07-24,2017-03-15,bank_transfer,unknown,0013974,0013712,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14908,013037,500.0,2025-07-24,2017-04-07,bank_transfer,unknown,0014032,0013767,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14909,011618,0.11,2025-07-24,2016-11-02,bank_transfer,unknown,0013638,0013388,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14910,012803,721.5,2025-07-24,2017-04-07,bank_transfer,unknown,0014027,0013763,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14911,013012,1324.0,2025-07-24,2017-04-09,bank_transfer,unknown,0014034,0013769,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14912,012846,284.13,2025-07-24,2017-03-13,bank_transfer,unknown,0013970,0013709,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14916,013005,300.0,2025-07-24,2017-03-18,bank_transfer,unknown,0013980,0013720,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14918,013021,275.1,2025-07-24,2017-04-18,bank_transfer,unknown,0014044,0013778,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14919,013034,231.0,2025-07-24,2017-04-07,bank_transfer,unknown,0014031,0013766,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14921,013041,1080.0,2025-07-24,2017-04-18,bank_transfer,unknown,0014045,0013779,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14922,012753,231.0,2025-07-24,2016-11-03,bank_transfer,unknown,0013640,0013390,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14923,012973,500.0,2025-07-24,2017-03-03,bank_transfer,unknown,0013935,0013674,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14924,013000,205.0,2025-07-24,2017-04-18,bank_transfer,unknown,0014039,0013774,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14925,013001,133.0,2025-07-24,2017-04-18,bank_transfer,unknown,0014040,0013775,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14927,013028,300.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014016,0013754,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14929,013012,100.0,2025-07-24,2017-04-09,bank_transfer,unknown,0014035,0013770,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14930,013012,351.13,2025-07-24,2017-04-09,bank_transfer,unknown,0014036,0013771,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14932,013045,300.0,2025-07-24,2017-04-21,bank_transfer,unknown,0014048,0013782,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14933,013030,250.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014019,0013757,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14934,013046,1650.0,2025-07-24,2017-04-21,bank_transfer,unknown,0014049,0013783,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14935,012723,86.95,2025-07-24,2016-11-16,bank_transfer,unknown,0013670,0013420,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14937,013057,195.0,2025-07-24,2017-05-02,bank_transfer,unknown,0014064,0013796,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14939,013054,350.0,2025-07-24,2017-05-02,bank_transfer,unknown,0014062,0013794,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14941,013055,720.0,2025-07-24,2017-05-02,bank_transfer,unknown,0014063,0013795,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14943,012848,166.95,2025-07-24,2017-01-05,bank_transfer,unknown,0013794,0013541,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14944,013059,327.5,2025-07-24,2017-05-02,bank_transfer,unknown,0014065,0013797,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14946,012813,205.0,2025-07-24,2016-12-04,bank_transfer,unknown,0013727,0013480,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14947,013036,205.0,2025-07-24,2017-04-18,bank_transfer,unknown,0014042,0013777,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14948,012731,264.0,2025-07-24,2016-10-14,bank_transfer,unknown,0013599,0013348,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14949,012884,175.0,2025-07-24,2017-03-27,bank_transfer,unknown,0013999,0013738,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14950,013063,175.0,2025-07-24,2017-05-05,bank_transfer,unknown,0014068,0013800,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14951,012689,75.0,2025-07-24,2016-09-21,bank_transfer,unknown,0014079,0013293,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14952,013065,175.0,2025-07-24,2017-05-10,bank_transfer,unknown,0014071,0013803,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14953,012694,256.0,2025-07-24,2016-09-23,bank_transfer,unknown,0014089,0013303,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14954,013052,264.0,2025-07-24,2017-05-11,bank_transfer,unknown,0014074,0013806,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14955,012691,111.3,2025-07-24,2016-09-21,bank_transfer,unknown,0014080,0013294,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14957,012946,232.48,2025-07-24,2017-02-16,bank_transfer,unknown,0013913,0013653,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14958,013061,774.0,2025-07-24,2017-05-08,bank_transfer,unknown,0014070,0013802,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14959,012693,175.0,2025-07-24,2016-09-21,bank_transfer,unknown,0014082,0013296,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14960,013056,785.0,2025-07-24,2017-05-11,bank_transfer,unknown,0014075,0013807,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14961,012754,440.0,2025-07-24,2016-10-31,bank_transfer,unknown,0013637,0013387,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14963,012256,101.25,2025-07-24,2016-09-23,bank_transfer,unknown,0014084,0013298,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14966,012678,977.5,2025-07-24,2016-10-06,bank_transfer,unknown,0014110,0013330,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14967,013018,380.1,2025-07-24,2017-04-18,bank_transfer,unknown,0014043,0013778,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14968,013067,205.0,2025-07-24,2017-05-10,bank_transfer,unknown,0014072,0013804,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14969,012443,270.0,2025-07-24,2016-09-29,bank_transfer,unknown,0014102,0013317,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14970,012685,346.25,2025-07-24,2016-10-19,bank_transfer,unknown,0014086,0013300,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14971,012221,1552.0,2025-07-24,2016-09-28,bank_transfer,unknown,0014102,0013316,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14972,012442,916.25,2025-07-24,2016-09-29,bank_transfer,unknown,0014102,0013317,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14973,012688,75.0,2025-07-24,2016-09-21,bank_transfer,unknown,0014078,0013292,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14974,012683,459.9,2025-07-24,2016-09-26,bank_transfer,unknown,0014091,0013305,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14976,012693,459.11,2025-07-24,2016-09-26,bank_transfer,unknown,0014092,0013306,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14977,012686,430.0,2025-07-24,2016-09-28,bank_transfer,unknown,0014097,0013311,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14978,013075,787.5,2025-07-24,2017-05-11,bank_transfer,unknown,0014077,0013809,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14979,012623,25.2,2025-07-24,2016-09-23,bank_transfer,unknown,0014087,0013301,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14980,012718,169.15,2025-07-24,2016-10-06,bank_transfer,unknown,0014108,0013329,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14981,012686,37.8,2025-07-24,2016-09-30,bank_transfer,unknown,0014102,0013319,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14982,012257,45.0,2025-07-24,2016-09-30,bank_transfer,unknown,0014102,0013318,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14983,012697,468.0,2025-07-24,2016-09-23,bank_transfer,unknown,0014090,0013304,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14984,013074,183.75,2025-07-24,2017-05-11,bank_transfer,unknown,0014076,0013808,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14985,012309,1111.36,2025-07-24,2016-09-30,bank_transfer,unknown,0014102,0013320,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14986,012703,307.12,2025-07-24,2016-09-30,bank_transfer,unknown,0014102,0013321,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14987,012701,547.14,2025-07-24,2016-10-03,bank_transfer,unknown,0014102,0013322,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14988,012704,256.0,2025-07-24,2016-10-03,bank_transfer,unknown,0014102,0013323,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14989,011876,212.75,2025-07-24,2016-10-03,bank_transfer,unknown,0014103,0013324,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14990,012706,75.0,2025-07-24,2016-10-03,bank_transfer,unknown,0014104,0013325,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14991,012701,300.0,2025-07-24,2016-09-28,bank_transfer,unknown,0014099,0013313,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14992,012716,264.0,2025-07-24,2016-10-05,bank_transfer,unknown,0014106,0013327,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14994,012670,46.2,2025-07-24,2016-09-28,bank_transfer,unknown,0014096,0013310,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
